1,0.791038990020752
2,1.107720136642456
2,1.1205999851226807
4,1.186249017715454
4,1.1886661052703857
4,1.1603209972381592
4,1.1938841342926025
1,0.8641188144683838
2,1.0563111305236816
4,1.171314001083374
4,1.147758960723877
2,1.1376659870147705
4,1.1240248680114746
4,1.102078914642334
8,2.0975871086120605
8,2.1360318660736084
8,2.190524101257324
8,2.132503032684326
8,2.1440701484680176
8,2.1526291370391846
8,2.1007678508758545
8,2.1909029483795166
16,2.500805139541626
16,2.50073504447937
16,2.4817068576812744
16,2.4931859970092773
16,2.4506289958953857
16,2.490474224090576
16,2.4756619930267334
16,2.466989040374756
16,2.413159132003784
16,2.4898321628570557
16,2.4923529624938965
16,2.502856969833374
16,2.484927177429199
16,2.5015790462493896
16,2.4711661338806152
16,2.4437851905822754
32,5.958373069763184
32,5.962517976760864
32,5.992847204208374
32,5.929799795150757
32,5.992173910140991
32,5.9825708866119385
32,5.977095127105713
32,5.9794700145721436
32,5.95914101600647
32,5.949737071990967
32,5.952723979949951
32,5.949217081069946
32,5.953593969345093
32,5.9598259925842285
32,5.957303047180176
32,6.014480113983154
32,5.950512170791626
32,5.93550705909729
32,5.942065954208374
32,5.9499101638793945
32,6.006943941116333
32,6.017545938491821
32,5.993829011917114
32,6.009204149246216
32,5.954401969909668
32,5.905035018920898
32,6.007899045944214
32,5.973478078842163
32,5.9489710330963135
32,5.918812990188599
32,5.953764915466309
32,5.997853994369507
64,6.4741880893707275
64,6.5101659297943115
64,6.45110011100769
64,6.454581022262573
64,6.454540014266968
64,6.450870037078857
64,6.412295818328857
64,6.443090200424194
64,6.507143020629883
64,6.451275825500488
64,6.467175006866455
64,6.448283910751343
64,6.457413196563721
64,6.405968904495239
64,6.4471869468688965
64,6.492508888244629
64,6.506870985031128
64,6.505078077316284
64,6.432224988937378
64,6.447750091552734
64,6.506648063659668
64,6.501848936080933
64,6.458869934082031
64,6.461574077606201
64,6.4680540561676025
64,6.410750150680542
64,6.470549821853638
64,6.414147138595581
64,6.478320837020874
64,6.4862449169158936
64,6.489696025848389
64,6.424204111099243
64,6.401299953460693
64,6.44928503036499
64,6.503686189651489
64,6.415725946426392
64,6.438252925872803
64,6.404032945632935
64,6.491850137710571
64,6.464017868041992
64,6.5079429149627686
64,6.506743907928467
64,6.445846080780029
64,6.462389945983887
64,6.4736549854278564
64,6.475488901138306
64,6.458907127380371
64,6.508397102355957
64,6.494643926620483
64,6.438537120819092
64,6.492485046386719
64,6.5063560009002686
64,6.449413061141968
64,6.506877899169922
64,6.464759111404419
64,6.512279987335205
64,6.4810450077056885
64,6.405406951904297
64,6.509799957275391
64,6.513274908065796
64,6.503582954406738
64,6.453240871429443
64,6.424817085266113
