1,0.6458930969238281
2,0.8849759101867676
2,0.89084792137146
4,0.9231889247894287
4,0.9414229393005371
4,0.9873898029327393
4,0.9868350028991699
8,1.5569469928741455
8,1.5916218757629395
8,1.6004960536956787
8,1.6028308868408203
8,1.6382620334625244
8,1.6396121978759766
8,1.6383252143859863
8,1.6527059078216553
16,1.7585959434509277
16,1.7845568656921387
16,1.798037052154541
16,1.7922840118408203
16,1.8065128326416016
16,1.80898118019104
16,1.819037914276123
16,1.8314039707183838
16,1.8433029651641846
16,1.8531019687652588
16,1.851646900177002
32,4.96948504447937
32,4.984688997268677
32,4.9905030727386475
32,5.004114151000977
32,5.010583162307739
32,5.0330610275268555
32,5.035185098648071
32,5.038438081741333
32,5.053212881088257
32,5.051053047180176
32,5.063898086547852
32,5.071484804153442
32,5.071058034896851
32,5.07320499420166
32,5.075479030609131
64,5.4238669872283936
64,5.4281699657440186
64,5.445104122161865
64,5.456319093704224
64,5.459125995635986
64,5.455895900726318
64,5.475496053695679
64,5.468561172485352
64,5.485311985015869
64,5.481924057006836
64,5.487720012664795
64,5.491822004318237
64,5.499530076980591
64,5.50429105758667
64,5.502835988998413
64,5.510552883148193
64,5.518966913223267
64,5.5231170654296875
64,5.525114059448242
64,5.536786079406738
64,5.541841983795166
